STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,n,distance,feature_x,feature_y,nearest_x,nearest_y,ec_Unit Co,ec_Total C,ec_Total E,SolarP,SolarP_avg,ec_Total Consumption MMBtu,ec_Total Expenditure US Dollars
"41","063","01155135","41063",Wallowa,Wallowa County,"06",H1,G4020,,,,A,"8147835328","14191752","+45.5937530","-117.1855796",ALLSKY_SFC_SW_DWN,"2022",45.750000000000000,-117.250000000000000,1.620000000000000,2.680000000000000,3.580000000000000,4.360000000000001,5.070000000000000,6.340000000000000,7.850000000000000,6.440000000000000,4.640000000000000,3.360000000000000,1.690000000000000,1.020000000000000,4.060000000000000,"8",0.000000000000000,-117.250000000000000,45.750000000000000,-117.250000000000000,45.750000000000000,0.012,325392.304231280169915,7822968.177020410075784,3.889,3.889,325392.30423128,7822968.17702041
"41","013","01155128","41013",Crook,Crook County,"06",H1,G4020,,,,A,"7715390857","21004473","+44.1630537","-120.3715849",ALLSKY_SFC_SW_DWN,"2022",43.750000000000000,-120.250000000000000,2.110000000000000,3.240000000000000,4.160000000000000,5.620000000000000,6.350000000000000,7.130000000000000,7.830000000000000,6.700000000000000,5.260000000000000,4.030000000000000,2.030000000000000,1.450000000000000,4.670000000000000,"1",0.000000000000000,-120.250000000000000,43.750000000000000,-120.250000000000000,43.750000000000000,0.043,1132719.307237309403718,21996792.460465043783188,14.471,12.213,1132719.30723731,21996792.460465
"41","013","01155128","41013",Crook,Crook County,"06",H1,G4020,,,,A,"7715390857","21004473","+44.1630537","-120.3715849",ALLSKY_SFC_SW_DWN,"2022",44.250000000000000,-119.750000000000000,1.880000000000000,2.940000000000000,3.800000000000000,4.830000000000000,5.620000000000000,6.730000000000000,7.990000000000000,6.620000000000000,4.990000000000000,3.690000000000000,1.910000000000000,1.190000000000000,4.360000000000001,"2",0.000000000000000,-119.750000000000000,44.250000000000000,-119.750000000000000,44.250000000000000,0.043,1132719.307237309403718,21996792.460465043783188,11.098,12.213,1132719.30723731,21996792.460465
"41","013","01155128","41013",Crook,Crook County,"06",H1,G4020,,,,A,"7715390857","21004473","+44.1630537","-120.3715849",ALLSKY_SFC_SW_DWN,"2022",44.250000000000000,-120.250000000000000,1.840000000000000,3.040000000000000,3.840000000000000,4.930000000000000,5.990000000000000,6.810000000000000,7.900000000000000,6.610000000000000,5.020000000000000,3.700000000000000,1.890000000000000,1.300000000000000,4.410000000000000,"3",0.000000000000000,-120.250000000000000,44.250000000000000,-120.250000000000000,44.250000000000000,0.043,1132719.307237309403718,21996792.460465043783188,11.642,12.213,1132719.30723731,21996792.460465
"41","013","01155128","41013",Crook,Crook County,"06",H1,G4020,,,,A,"7715390857","21004473","+44.1630537","-120.3715849",ALLSKY_SFC_SW_DWN,"2022",44.250000000000000,-120.750000000000000,1.840000000000000,3.040000000000000,3.840000000000000,4.930000000000000,5.990000000000000,6.810000000000000,7.900000000000000,6.610000000000000,5.020000000000000,3.700000000000000,1.890000000000000,1.300000000000000,4.410000000000000,"4",0.000000000000000,-120.750000000000000,44.250000000000000,-120.750000000000000,44.250000000000000,0.043,1132719.307237309403718,21996792.460465043783188,11.642,12.213,1132719.30723731,21996792.460465
"41","005","01155127","41005",Clackamas,Clackamas County,"06",H1,G4020,,,,A,"4845115802","31863504","+45.1604934","-122.1951274",ALLSKY_SFC_SW_DWN,"2022",45.250000000000000,-121.750000000000000,1.420000000000000,2.730000000000000,3.780000000000000,4.790000000000000,5.840000000000000,6.750000000000000,7.750000000000000,6.590000000000000,4.880000000000000,3.400000000000000,1.580000000000000,1.130000000000000,4.230000000000001,"1",0.000000000000000,-121.750000000000000,45.250000000000000,-121.750000000000000,45.250000000000000,1.672,27820451.961973000317812,494986304.347777724266052,23.413,17.100,27820451.961973,494986304.347778
"41","005","01155127","41005",Clackamas,Clackamas County,"06",H1,G4020,,,,A,"4845115802","31863504","+45.1604934","-122.1951274",ALLSKY_SFC_SW_DWN,"2022",45.250000000000000,-122.250000000000000,1.480000000000000,2.300000000000000,3.180000000000000,4.190000000000001,4.850000000000000,5.540000000000000,7.050000000000000,6.190000000000000,4.560000000000000,3.010000000000000,1.640000000000000,0.930000000000000,3.750000000000000,"2",0.000000000000000,-122.250000000000000,45.250000000000000,-122.250000000000000,45.250000000000000,1.672,27820451.961973000317812,494986304.347777724266052,10.786,17.100,27820451.961973,494986304.347778
"41","007","01135846","41007",Clatsop,Clatsop County,"06",H1,G4020,,,,A,"2144781264","661720213","+46.0245094","-123.7050366",ALLSKY_SFC_SW_DWN,"2022",46.250000000000000,-123.750000000000000,1.340000000000000,2.060000000000000,2.980000000000000,4.130000000000000,4.700000000000000,5.210000000000000,6.620000000000000,5.850000000000000,4.330000000000000,2.880000000000000,1.540000000000000,0.850000000000000,3.550000000000000,"1",0.000000000000000,-123.750000000000000,46.250000000000000,-123.750000000000000,46.250000000000000,0.782,7491259.270590067841113,90890432.863002792000771,4.853,4.853,7491259.27059007,90890432.8630028
"41","007","01135846","41007",Clatsop,Clatsop County,"06",H1,G4020,,,,A,"2144781264","661720213","+46.0245094","-123.7050366",ALLSKY_SFC_SW_DWN,"2022",46.250000000000000,-123.750000000000000,1.340000000000000,2.060000000000000,2.980000000000000,4.130000000000000,4.700000000000000,5.210000000000000,6.620000000000000,5.850000000000000,4.330000000000000,2.880000000000000,1.540000000000000,0.850000000000000,3.550000000000000,"2",0.000000000000000,-123.750000000000000,46.250000000000000,-123.750000000000000,46.250000000000000,0.782,7491259.270590067841113,90890432.863002792000771,4.853,4.853,7491259.27059007,90890432.8630028
"53","041","01531927","53041",Lewis,Lewis County,"06",H1,G4020,,,,A,"6223175362","86929744","+46.5800714","-122.3774443",ALLSKY_SFC_SW_DWN,"2022",46.750000000000000,-122.250000000000000,1.340000000000000,2.060000000000000,2.980000000000000,4.130000000000000,4.700000000000000,5.210000000000000,6.620000000000000,5.850000000000000,4.330000000000000,2.880000000000000,1.540000000000000,0.850000000000000,3.550000000000000,"1",0.000000000000000,-122.250000000000000,46.750000000000000,-122.250000000000000,46.750000000000000,0.331,7128869.187791547738016,106791612.223327323794365,4.092,6.625,7128869.18779155,106791612.223327
"53","041","01531927","53041",Lewis,Lewis County,"06",H1,G4020,,,,A,"6223175362","86929744","+46.5800714","-122.3774443",ALLSKY_SFC_SW_DWN,"2022",46.750000000000000,-121.750000000000000,1.420000000000000,2.620000000000000,3.670000000000000,4.510000000000000,5.450000000000000,6.430000000000000,7.640000000000000,6.530000000000000,4.600000000000000,3.270000000000000,1.630000000000000,1.000000000000000,4.070000000000001,"2",0.000000000000000,-121.750000000000000,46.750000000000000,-121.750000000000000,46.750000000000000,0.331,7128869.187791547738016,106791612.223327323794365,14.225,6.625,7128869.18779155,106791612.223327
"53","041","01531927","53041",Lewis,Lewis County,"06",H1,G4020,,,,A,"6223175362","86929744","+46.5800714","-122.3774443",ALLSKY_SFC_SW_DWN,"2022",46.750000000000000,-123.250000000000000,1.340000000000000,2.060000000000000,2.980000000000000,4.130000000000000,4.700000000000000,5.210000000000000,6.620000000000000,5.850000000000000,4.330000000000000,2.880000000000000,1.540000000000000,0.850000000000000,3.550000000000000,"3",0.000000000000000,-123.250000000000000,46.750000000000000,-123.250000000000000,46.750000000000000,0.331,7128869.187791547738016,106791612.223327323794365,4.092,6.625,7128869.18779155,106791612.223327
"53","041","01531927","53041",Lewis,Lewis County,"06",H1,G4020,,,,A,"6223175362","86929744","+46.5800714","-122.3774443",ALLSKY_SFC_SW_DWN,"2022",46.750000000000000,-122.750000000000000,1.340000000000000,2.060000000000000,2.980000000000000,4.130000000000000,4.700000000000000,5.210000000000000,6.620000000000000,5.850000000000000,4.330000000000000,2.880000000000000,1.540000000000000,0.850000000000000,3.550000000000000,"4",0.000000000000000,-122.750000000000000,46.750000000000000,-122.750000000000000,46.750000000000000,0.331,7128869.187791547738016,106791612.223327323794365,4.092,6.625,7128869.18779155,106791612.223327
